subscription_id,customer_id,plan_id,start_date,end_date,subscription_status,cancellation_reason
S053214,C039713,1,2024-09-14,,Active,
S053215,C010063,2,2024-01-21,,Active,
S053216,C004706,1,2023-10-26,,Active,
S053217,C011294,1,2025-02-28,2026-09-28,Cancelled,Too Expensive
S053218,C022502,1,2025-10-16,,Active,
S053219,C035989,2,2024-10-03,,Active,
S053220,C034163,2,2023-01-10,2024-05-10,Cancelled,Too Expensive
S053221,C026796,2,2024-01-27,,Active,
S053222,C028518,1,2025-06-16,2025-10-16,Cancelled,Too Expensive
S053223,C039277,2,2024-01-08,,Active,
S053224,C004975,2,2023-09-13,2023-11-13,Cancelled,Low Engagement
S053225,C030516,2,2024-09-16,,Active,
S053226,C001038,2,2023-03-14,,Active,
S053227,C001994,1,2025-05-15,,Active,
S053228,C045931,2,2025-04-10,,Active,
S053229,C017606,1,2024-07-11,2024-11-11,Cancelled,Too Expensive
S053230,C032159,1,2024-03-01,,Active,
S053231,C025434,2,2023-02-21,,Active,
S053232,C019756,1,2023-11-19,,Active,
S053233,C023714,2,2025-10-15,,Active,
S053234,C013649,1,2024-11-07,2026-10-07,Cancelled,Too Expensive
S053235,C047137,3,2025-05-10,,Active,
S053236,C011702,2,2025-07-10,2025-08-10,Cancelled,Not Enough Content
S053237,C004065,2,2024-11-06,2025-08-06,Cancelled,Low Engagement
S053238,C012356,1,2023-09-01,,Active,
S053239,C016031,2,2024-03-26,2024-12-26,Cancelled,Switched to Competitor
S053240,C019370,1,2025-03-19,,Active,
S053241,C011716,1,2025-05-25,,Active,
S053242,C017422,1,2025-01-06,2025-08-06,Cancelled,Technical Issues
S053243,C046637,3,2023-01-11,,Active,
S053244,C038085,1,2023-01-12,2023-08-12,Cancelled,Switched to Competitor
S053245,C004319,1,2024-09-10,,Active,
S053246,C046097,3,2023-06-16,,Active,
S053247,C014117,1,2024-05-10,,Active,
S053248,C035808,1,2024-01-02,2024-03-02,Cancelled,Low Engagement
S053249,C000996,1,2023-03-22,,Active,
S053250,C019733,2,2023-04-03,2024-04-03,Cancelled,Low Engagement
S053251,C031385,2,2025-04-22,,Active,
S053252,C005163,2,2023-12-17,,Active,
S053253,C040523,1,2025-02-08,,Active,
S053254,C021829,2,2025-02-01,2025-04-01,Cancelled,Low Engagement
S053255,C039733,2,2024-04-20,2025-11-20,Cancelled,Low Engagement
S053256,C007858,2,2025-09-03,2027-03-03,Cancelled,Low Engagement
S053257,C045055,1,2025-11-19,,Active,
S053258,C020715,2,2024-11-04,,Active,
S053259,C041167,2,2025-07-21,,Active,
S053260,C018371,1,2023-03-04,,Active,
S053261,C034394,2,2024-04-17,2024-06-17,Cancelled,Too Expensive
S053262,C024275,2,2024-10-18,,Active,
S053263,C033047,1,2024-03-29,2025-10-29,Cancelled,Switched to Competitor
S053264,C008660,2,2023-01-21,2024-08-21,Cancelled,Not Enough Content
S053265,C015416,2,2024-10-08,,Active,
S053266,C036900,2,2023-03-07,,Active,
S053267,C041430,1,2025-04-04,,Active,
S053268,C024608,1,2023-04-18,,Active,
S053269,C041736,1,2025-01-10,,Active,
S053270,C011572,1,2023-06-29,,Active,
S053271,C040073,1,2025-03-15,,Active,
S053272,C018726,1,2025-01-29,2025-09-29,Cancelled,Too Expensive
S053273,C027188,1,2025-04-08,2026-01-08,Cancelled,Not Enough Content
S053274,C033853,2,2025-11-02,,Active,
S053275,C021173,2,2025-07-20,,Active,
S053276,C025173,2,2024-09-28,,Active,
S053277,C027677,2,2023-08-03,2023-10-03,Cancelled,Switched to Competitor
S053278,C016741,2,2024-03-30,,Active,
S053279,C009628,2,2023-09-23,,Active,
S053280,C015506,2,2023-07-16,2025-05-16,Cancelled,Low Engagement
S053281,C022197,2,2024-03-15,2025-10-15,Cancelled,Low Engagement
S053282,C019855,2,2024-05-12,2025-07-12,Cancelled,Not Enough Content
S053283,C014262,2,2023-03-16,,Active,
S053284,C040098,1,2024-10-18,,Active,
S053285,C030002,1,2023-07-22,,Active,
S053286,C010540,1,2025-09-11,,Active,
S053287,C046262,1,2023-08-19,,Active,
S053288,C004659,3,2023-08-20,,Active,
S053289,C014403,2,2024-11-26,2026-10-26,Cancelled,Low Engagement
S053290,C018700,2,2025-05-18,2025-06-18,Cancelled,Low Engagement
S053291,C031421,2,2025-04-06,2025-06-06,Cancelled,Technical Issues
S053292,C018564,2,2025-05-19,2027-05-19,Cancelled,Technical Issues
S053293,C011119,1,2023-07-04,2024-12-04,Cancelled,Technical Issues
S053294,C026013,2,2025-12-12,2027-04-12,Cancelled,Low Engagement
S053295,C020274,2,2024-03-19,2025-04-19,Cancelled,Switched to Competitor
S053296,C016589,2,2023-04-28,,Active,
S053297,C022585,1,2023-01-16,2024-06-16,Cancelled,Technical Issues
S053298,C007526,3,2025-12-16,,Active,
S053299,C003164,2,2024-04-08,2025-02-08,Cancelled,Not Enough Content
S053300,C020919,2,2023-07-19,2025-05-19,Cancelled,Too Expensive
S053301,C049485,1,2025-08-29,2027-01-29,Cancelled,Switched to Competitor
S053302,C008968,2,2023-12-20,,Active,
S053303,C022353,2,2025-04-17,2026-05-17,Cancelled,Not Enough Content
S053304,C037464,2,2024-08-23,,Active,
S053305,C036506,2,2025-05-06,2026-05-06,Cancelled,Low Engagement
S053306,C012285,1,2023-06-03,2024-05-03,Cancelled,Low Engagement
S053307,C043045,1,2023-07-05,,Active,
S053308,C021128,2,2024-02-12,,Active,
S053309,C042082,2,2024-03-29,,Active,
S053310,C030725,1,2025-11-03,2027-04-03,Cancelled,Low Engagement
S053311,C035344,2,2023-05-17,2025-03-17,Cancelled,Too Expensive
S053312,C046692,3,2025-11-29,2026-09-29,Cancelled,Too Expensive
S053313,C049185,1,2023-02-10,2023-07-10,Cancelled,Low Engagement
S053314,C024302,3,2024-06-17,,Active,
S053315,C049891,1,2024-11-20,,Active,
S053316,C000776,3,2024-07-27,,Active,
S053317,C008815,1,2023-05-08,2023-11-08,Cancelled,Not Enough Content
S053318,C011164,2,2025-05-03,,Active,
S053319,C006736,2,2025-05-10,,Active,
S053320,C007768,1,2023-04-05,,Active,
S053321,C006184,2,2025-06-04,,Active,
S053322,C019352,1,2025-04-20,,Active,
S053323,C043393,1,2024-10-27,,Active,
S053324,C006611,2,2025-07-29,2026-07-29,Cancelled,Technical Issues
S053325,C014366,1,2025-07-27,2026-01-27,Cancelled,Not Enough Content
S053326,C014729,1,2025-01-28,,Active,
S053327,C012684,1,2023-06-30,,Active,
S053328,C005968,3,2025-10-17,2027-01-17,Cancelled,Technical Issues
S053329,C048285,1,2023-09-24,2024-12-24,Cancelled,Not Enough Content
S053330,C034026,1,2024-08-31,,Active,
S053331,C026400,1,2023-08-31,,Active,
S053332,C046188,1,2024-12-10,,Active,
S053333,C016282,1,2025-08-05,,Active,
S053334,C016021,2,2025-03-06,2026-04-06,Cancelled,Not Enough Content
S053335,C038537,1,2024-10-15,,Active,
S053336,C022873,1,2023-10-25,2025-03-25,Cancelled,Switched to Competitor
S053337,C012527,1,2025-08-03,2026-08-03,Cancelled,Not Enough Content
S053338,C045317,3,2025-03-12,,Active,
S053339,C046605,1,2023-11-07,,Active,
S053340,C046834,1,2023-07-15,2024-10-15,Cancelled,Switched to Competitor
S053341,C009066,2,2025-11-04,,Active,
S053342,C022107,3,2023-02-16,2024-01-16,Cancelled,Low Engagement
S053343,C039950,1,2023-06-09,,Active,
S053344,C001800,2,2025-08-24,,Active,
S053345,C020292,1,2025-06-28,,Active,
S053346,C005997,1,2024-11-09,2025-11-09,Cancelled,Not Enough Content
S053347,C007070,2,2024-08-30,,Active,
S053348,C025826,3,2025-07-08,2027-06-08,Cancelled,Switched to Competitor
S053349,C021771,2,2023-11-10,2025-01-10,Cancelled,Too Expensive
S053350,C019623,1,2025-08-01,,Active,
S053351,C002342,2,2024-04-08,2025-02-08,Cancelled,Switched to Competitor
S053352,C047809,2,2024-08-03,,Active,
S053353,C004940,2,2025-02-08,2025-12-08,Cancelled,Low Engagement
S053354,C014425,1,2025-05-13,2025-10-13,Cancelled,Switched to Competitor
S053355,C048799,2,2024-05-31,,Active,
S053356,C039924,1,2024-10-03,2026-05-03,Cancelled,Not Enough Content
S053357,C037529,1,2024-03-21,,Active,
S053358,C026425,2,2023-03-21,2023-09-21,Cancelled,Low Engagement
S053359,C015454,1,2023-09-20,,Active,
S053360,C044243,2,2024-07-27,,Active,
S053361,C010120,2,2025-03-22,,Active,
S053362,C029976,2,2023-07-30,,Active,
S053363,C030610,1,2023-07-16,2024-11-16,Cancelled,Technical Issues
S053364,C039915,1,2025-05-13,,Active,
S053365,C034230,2,2024-03-12,,Active,
S053366,C001322,1,2025-08-22,,Active,
S053367,C011805,1,2023-06-04,,Active,
S053368,C030748,2,2024-07-24,,Active,
S053369,C019863,2,2025-03-27,,Active,
S053370,C028137,2,2023-01-29,,Active,
S053371,C043093,3,2023-07-12,,Active,
S053372,C048120,3,2024-08-20,2025-12-20,Cancelled,Switched to Competitor
S053373,C043342,1,2025-02-19,,Active,
S053374,C042106,1,2025-01-18,2025-12-18,Cancelled,Not Enough Content
S053375,C003678,1,2024-01-14,,Active,
S053376,C003694,2,2025-10-31,,Active,
S053377,C001666,2,2024-11-07,2024-12-07,Cancelled,Low Engagement
S053378,C023236,1,2025-01-17,,Active,
S053379,C023939,1,2024-05-12,,Active,
S053380,C044917,3,2023-12-08,2024-03-08,Cancelled,Not Enough Content
S053381,C034498,1,2024-02-21,2025-10-21,Cancelled,Low Engagement
S053382,C007120,1,2025-09-05,,Active,
S053383,C020427,1,2023-03-03,2023-10-03,Cancelled,Technical Issues
S053384,C047822,1,2024-02-20,,Active,
S053385,C036041,3,2023-04-20,2023-09-20,Cancelled,Too Expensive
S053386,C016482,1,2025-01-15,,Active,
S053387,C047054,1,2024-12-13,2025-12-13,Cancelled,Not Enough Content
S053388,C017781,2,2024-09-08,,Active,
S053389,C007412,3,2024-09-19,,Active,
S053390,C013945,3,2023-08-15,2024-01-15,Cancelled,Too Expensive
S053391,C012823,2,2025-12-02,2027-11-02,Cancelled,Technical Issues
S053392,C026222,3,2023-04-22,,Active,
S053393,C032112,3,2024-09-10,2025-11-10,Cancelled,Switched to Competitor
S053394,C004831,1,2025-01-04,2026-04-04,Cancelled,Low Engagement
S053395,C021826,2,2024-01-05,2024-11-05,Cancelled,Not Enough Content
S053396,C009859,1,2024-06-29,,Active,
S053397,C038271,2,2024-08-23,,Active,
S053398,C026748,3,2024-12-20,2026-08-20,Cancelled,Too Expensive
S053399,C005776,1,2025-12-12,,Active,
S053400,C042655,2,2023-07-30,,Active,
S053401,C002690,2,2023-01-31,,Active,
S053402,C017208,2,2023-03-12,,Active,
S053403,C029057,1,2025-10-31,2026-07-31,Cancelled,Low Engagement
S053404,C032189,3,2024-07-16,,Active,
S053405,C048311,2,2023-11-25,2024-04-25,Cancelled,Too Expensive
S053406,C049061,2,2025-02-17,,Active,
S053407,C014392,3,2025-04-12,,Active,
S053408,C020610,1,2025-06-19,,Active,
S053409,C004682,3,2023-02-09,2023-08-09,Cancelled,Not Enough Content
S053410,C024056,1,2025-04-24,2025-10-24,Cancelled,Switched to Competitor
S053411,C024785,1,2024-01-05,,Active,
S053412,C016821,2,2024-12-25,2025-03-25,Cancelled,Switched to Competitor
S053413,C041054,3,2024-05-26,,Active,
S053414,C022570,3,2025-08-17,,Active,
S053415,C014489,1,2025-10-13,2026-12-13,Cancelled,Technical Issues
S053416,C014171,2,2025-05-10,,Active,
S053417,C049669,3,2024-05-01,2025-06-01,Cancelled,Low Engagement
S053418,C005645,1,2023-10-04,,Active,
S053419,C021991,1,2024-10-02,2024-12-02,Cancelled,Low Engagement
S053420,C035702,2,2025-02-26,,Active,
S053421,C048385,2,2024-10-27,,Active,
S053422,C035186,2,2024-03-03,2025-11-03,Cancelled,Switched to Competitor
S053423,C048692,1,2024-01-16,,Active,
S053424,C005457,2,2024-02-20,2025-02-20,Cancelled,Technical Issues
S053425,C005643,2,2023-01-24,,Active,
S053426,C011336,2,2023-12-09,,Active,
S053427,C030799,2,2023-05-10,,Active,
S053428,C041922,2,2025-01-03,,Active,
S053429,C041584,1,2025-05-23,2025-11-23,Cancelled,Technical Issues
S053430,C027953,2,2024-02-29,2024-09-29,Cancelled,Too Expensive
S053431,C002050,2,2025-05-22,,Active,
S053432,C006549,2,2023-04-17,,Active,
S053433,C046266,1,2025-11-28,2027-04-28,Cancelled,Low Engagement
S053434,C007085,1,2025-08-15,2025-12-15,Cancelled,Switched to Competitor
S053435,C024550,2,2024-05-08,2025-02-08,Cancelled,Technical Issues
S053436,C028055,1,2024-04-23,,Active,
S053437,C021832,2,2024-06-17,,Active,
S053438,C021953,1,2023-06-20,,Active,
S053439,C011265,2,2023-04-06,2024-12-06,Cancelled,Technical Issues
S053440,C041619,3,2024-08-09,,Active,
S053441,C044020,1,2024-09-10,,Active,
S053442,C019831,1,2023-07-15,,Active,
S053443,C030360,1,2025-11-12,,Active,
S053444,C049769,1,2025-11-03,,Active,
S053445,C007351,3,2024-02-19,,Active,
S053446,C046841,2,2024-10-13,,Active,
S053447,C035040,2,2025-04-19,2026-10-19,Cancelled,Not Enough Content
S053448,C006599,3,2023-05-04,,Active,
S053449,C032936,2,2025-12-07,2027-03-07,Cancelled,Switched to Competitor
S053450,C022374,2,2023-03-08,2023-06-08,Cancelled,Not Enough Content
S053451,C034426,2,2025-04-26,,Active,
S053452,C026882,2,2024-08-31,,Active,
S053453,C035975,1,2023-04-28,,Active,
S053454,C029538,1,2025-06-28,,Active,
S053455,C045536,2,2023-08-17,2025-07-17,Cancelled,Technical Issues
S053456,C042606,2,2023-10-11,2024-08-11,Cancelled,Too Expensive
S053457,C007322,1,2023-08-18,2024-02-18,Cancelled,Too Expensive
S053458,C016100,1,2024-07-11,,Active,
S053459,C009962,2,2025-12-12,,Active,
S053460,C044417,2,2024-01-09,2026-01-09,Cancelled,Not Enough Content
S053461,C001595,1,2025-08-04,,Active,
S053462,C026273,2,2025-03-14,,Active,
S053463,C017130,1,2025-10-10,,Active,
S053464,C006681,1,2024-03-16,2024-04-16,Cancelled,Not Enough Content
S053465,C002777,2,2024-02-09,,Active,
S053466,C016255,2,2023-08-15,2025-08-15,Cancelled,Low Engagement
S053467,C041347,2,2023-05-27,,Active,
S053468,C045347,2,2025-07-11,2027-06-11,Cancelled,Technical Issues
S053469,C044563,3,2025-01-13,,Active,
S053470,C048296,2,2024-05-22,2025-01-22,Cancelled,Low Engagement
S053471,C001204,1,2025-12-04,,Active,
S053472,C043206,1,2025-09-15,,Active,
S053473,C046805,1,2025-06-20,,Active,
S053474,C028933,2,2024-12-09,,Active,
S053475,C013151,1,2023-01-15,,Active,
S053476,C025527,2,2025-06-30,2027-04-30,Cancelled,Not Enough Content
S053477,C020706,1,2024-10-09,2025-09-09,Cancelled,Switched to Competitor
S053478,C013646,2,2024-02-19,2025-05-19,Cancelled,Technical Issues
S053479,C015571,1,2023-05-26,2024-09-26,Cancelled,Too Expensive
S053480,C027388,2,2024-12-20,2026-03-20,Cancelled,Low Engagement
S053481,C033994,3,2024-11-19,,Active,
S053482,C005955,1,2025-01-23,,Active,
S053483,C000079,1,2025-12-24,,Active,
S053484,C013969,1,2025-05-23,,Active,
S053485,C022445,1,2025-12-27,,Active,
S053486,C005872,1,2025-01-19,,Active,
S053487,C038592,2,2025-05-13,,Active,
S053488,C005488,1,2025-08-12,,Active,
S053489,C046124,1,2025-11-27,,Active,
S053490,C000473,1,2024-04-02,,Active,
S053491,C017650,1,2023-08-16,2025-04-16,Cancelled,Switched to Competitor
S053492,C022224,3,2023-09-21,,Active,
S053493,C016702,1,2024-08-22,,Active,
S053494,C034549,2,2025-11-27,,Active,
S053495,C006035,1,2024-06-30,2025-02-28,Cancelled,Low Engagement
S053496,C001591,1,2023-11-05,2024-03-05,Cancelled,Low Engagement
S053497,C006195,2,2024-06-06,,Active,
S053498,C040009,1,2024-11-07,2025-05-07,Cancelled,Not Enough Content
S053499,C009517,3,2025-11-29,,Active,
S053500,C049625,2,2025-05-06,2026-02-06,Cancelled,Too Expensive
S053501,C023487,1,2025-06-21,2025-08-21,Cancelled,Low Engagement
S053502,C002189,3,2024-09-01,,Active,
S053503,C044240,2,2024-02-18,,Active,
S053504,C007297,2,2024-01-14,2024-11-14,Cancelled,Technical Issues
S053505,C012012,1,2023-01-20,2024-08-20,Cancelled,Low Engagement
S053506,C043834,1,2023-07-07,2024-03-07,Cancelled,Technical Issues
S053507,C043445,2,2023-07-29,2024-12-29,Cancelled,Too Expensive
S053508,C022896,2,2025-01-17,,Active,
S053509,C036119,1,2025-01-19,2026-02-19,Cancelled,Technical Issues
S053510,C047393,1,2023-08-18,,Active,
S053511,C006879,2,2023-11-24,2025-10-24,Cancelled,Technical Issues
S053512,C045730,2,2024-08-21,2025-03-21,Cancelled,Too Expensive
S053513,C038841,3,2025-07-22,,Active,
S053514,C013063,1,2025-12-18,,Active,
S053515,C035343,2,2024-06-02,2025-07-02,Cancelled,Not Enough Content
S053516,C048559,1,2024-09-10,,Active,
S053517,C005550,3,2025-04-18,,Active,
S053518,C023463,3,2024-06-11,2024-11-11,Cancelled,Low Engagement
S053519,C012831,1,2024-02-23,,Active,
S053520,C020119,2,2025-07-20,,Active,
S053521,C047420,2,2023-11-30,,Active,
S053522,C033478,3,2023-03-29,,Active,
S053523,C018463,3,2024-02-10,2024-10-10,Cancelled,Technical Issues
S053524,C045644,1,2024-12-09,,Active,
S053525,C031924,2,2024-06-03,2024-09-03,Cancelled,Too Expensive
S053526,C048142,1,2023-12-28,,Active,
S053527,C008831,2,2025-08-30,,Active,
S053528,C045523,1,2023-10-19,,Active,
S053529,C046403,1,2025-12-08,2027-04-08,Cancelled,Too Expensive
S053530,C021222,1,2023-11-06,,Active,
S053531,C007266,2,2024-03-23,2025-02-23,Cancelled,Low Engagement
S053532,C019472,1,2025-05-09,,Active,
S053533,C012427,2,2024-12-21,2026-09-21,Cancelled,Too Expensive
S053534,C037360,3,2025-02-07,,Active,
S053535,C028827,1,2023-12-08,2024-12-08,Cancelled,Technical Issues
S053536,C041531,1,2025-10-23,2026-05-23,Cancelled,Technical Issues
S053537,C046549,1,2023-10-25,,Active,
S053538,C001655,1,2024-10-26,2025-05-26,Cancelled,Low Engagement
S053539,C041908,2,2023-06-25,2025-06-25,Cancelled,Too Expensive
S053540,C034615,2,2023-12-18,,Active,
S053541,C025327,3,2024-04-12,2025-07-12,Cancelled,Technical Issues
S053542,C026696,2,2024-05-16,2024-12-16,Cancelled,Low Engagement
S053543,C034066,2,2025-06-06,,Active,
S053544,C027441,1,2023-03-17,,Active,
S053545,C016748,3,2025-09-22,,Active,
S053546,C049583,2,2025-01-01,,Active,
S053547,C048943,1,2023-12-02,2025-09-02,Cancelled,Switched to Competitor
S053548,C002856,3,2023-02-25,,Active,
S053549,C039024,2,2024-07-10,,Active,
S053550,C042292,2,2023-09-29,,Active,
S053551,C031307,1,2025-07-24,2026-05-24,Cancelled,Low Engagement
S053552,C013336,1,2023-10-04,,Active,
S053553,C034408,2,2025-07-21,2026-11-21,Cancelled,Too Expensive
S053554,C004668,2,2025-07-17,,Active,
S053555,C023653,2,2025-12-08,,Active,
S053556,C022538,2,2024-06-12,,Active,
S053557,C047614,1,2023-09-25,,Active,
S053558,C011970,2,2024-07-25,2025-10-25,Cancelled,Not Enough Content
S053559,C017032,2,2025-03-13,,Active,
S053560,C043468,3,2024-03-08,,Active,
S053561,C019992,2,2025-10-02,,Active,
S053562,C014636,2,2024-01-13,,Active,
S053563,C005775,1,2024-08-23,,Active,
S053564,C008196,2,2023-12-02,2025-09-02,Cancelled,Not Enough Content
S053565,C038123,2,2025-10-22,,Active,
S053566,C021245,2,2023-03-22,,Active,
S053567,C017327,1,2024-12-23,,Active,
S053568,C033669,1,2023-01-13,2024-03-13,Cancelled,Low Engagement
S053569,C004073,1,2025-09-19,2026-04-19,Cancelled,Not Enough Content
S053570,C019443,2,2023-03-25,,Active,
S053571,C017767,2,2025-10-10,,Active,
S053572,C048302,2,2024-01-16,2024-03-16,Cancelled,Switched to Competitor
S053573,C014463,2,2023-09-27,,Active,
S053574,C049448,3,2025-11-30,,Active,
S053575,C015725,2,2023-07-01,,Active,
S053576,C007942,3,2023-10-16,,Active,
S053577,C018334,2,2023-08-03,2025-07-03,Cancelled,Low Engagement
S053578,C026873,3,2023-03-30,,Active,
S053579,C018519,1,2023-12-18,,Active,
S053580,C003342,2,2024-12-17,2026-02-17,Cancelled,Not Enough Content
S053581,C031335,1,2023-04-23,,Active,
S053582,C003335,1,2025-09-06,,Active,
S053583,C037844,1,2024-10-14,,Active,
S053584,C014974,2,2023-01-19,,Active,
S053585,C044425,3,2023-09-03,,Active,
S053586,C008064,2,2024-11-16,,Active,
S053587,C043821,2,2023-03-25,,Active,
S053588,C044508,2,2023-06-23,2024-05-23,Cancelled,Technical Issues
S053589,C038518,1,2023-08-01,,Active,
S053590,C007643,2,2023-10-27,,Active,
S053591,C024280,1,2024-11-07,,Active,
S053592,C033759,2,2023-01-07,2024-07-07,Cancelled,Low Engagement
S053593,C042246,1,2025-12-29,,Active,
S053594,C024771,1,2024-10-30,,Active,
S053595,C005723,3,2024-07-01,2025-07-01,Cancelled,Low Engagement
S053596,C036666,1,2024-11-17,,Active,
S053597,C043149,2,2024-12-11,,Active,
S053598,C040021,2,2024-09-07,,Active,
S053599,C032393,2,2025-10-15,,Active,
S053600,C004861,2,2024-04-11,2025-09-11,Cancelled,Switched to Competitor
S053601,C041577,1,2023-04-02,,Active,
S053602,C039342,2,2024-06-06,,Active,
S053603,C031475,2,2025-09-17,,Active,
S053604,C020255,3,2024-01-04,,Active,
S053605,C024477,1,2023-07-16,,Active,
S053606,C007006,1,2023-06-29,2023-11-29,Cancelled,Technical Issues
S053607,C020967,3,2024-10-10,2026-01-10,Cancelled,Low Engagement
S053608,C024598,2,2025-03-20,2026-05-20,Cancelled,Technical Issues
S053609,C021542,2,2023-09-29,2024-09-29,Cancelled,Not Enough Content
S053610,C001848,1,2024-03-31,,Active,
S053611,C003227,2,2024-07-13,,Active,
S053612,C032653,3,2023-12-08,,Active,
S053613,C047954,2,2023-05-19,,Active,
S053614,C010135,3,2025-05-10,2026-03-10,Cancelled,Switched to Competitor
S053615,C032221,1,2025-05-30,,Active,
S053616,C041867,1,2023-11-14,,Active,
S053617,C041503,3,2023-07-24,,Active,
S053618,C030028,3,2023-09-17,,Active,
S053619,C038558,1,2025-05-14,,Active,
S053620,C034985,2,2024-12-18,,Active,
S053621,C040605,1,2024-08-25,,Active,
S053622,C048418,2,2023-09-02,,Active,
S053623,C041926,3,2025-10-13,2027-07-13,Cancelled,Low Engagement
S053624,C013676,1,2024-11-22,2025-12-22,Cancelled,Technical Issues
S053625,C004075,1,2024-12-13,,Active,
S053626,C033359,1,2024-08-16,2026-04-16,Cancelled,Not Enough Content
S053627,C018724,2,2025-06-15,,Active,
S053628,C025336,2,2024-06-10,2026-01-10,Cancelled,Switched to Competitor
S053629,C049829,3,2024-04-18,2024-07-18,Cancelled,Switched to Competitor
S053630,C013949,3,2023-04-23,2024-04-23,Cancelled,Switched to Competitor
